,status_bbb,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
154,1.0,O=C(Cc1ccc(C(F)(F)F)cc1)N1CCCC[C@H]1CN1CCCC1,RFTWMVGLYKJUCZ-KRWDZBQOSA-N,RFTWMVGLYKJUCZ
155,1.0,OCc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,QHSMEGADRFZVNE-UHFFFAOYSA-N,QHSMEGADRFZVNE
156,1.0,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=N[C@H]2O,ZYISITHKPKHPKG-SFHVURJKSA-N,ZYISITHKPKHPKG
157,1.0,S=C(NC1CCCCC1)N1CCC(c2c[nH]cn2)CC1,QKDDJDBFONZGBW-UHFFFAOYSA-N,QKDDJDBFONZGBW
158,1.0,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,RKLNONIVDFXQRX-UHFFFAOYSA-N,RKLNONIVDFXQRX
159,1.0,CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2,LWUDDYHYYNNIQI-ZDUSSCGKSA-N,LWUDDYHYYNNIQI
160,1.0,O=[N+]([O-])c1cc[nH]c1NCCSCc1ncccc1Br,XBGQFHRIRLWFIM-UHFFFAOYSA-N,XBGQFHRIRLWFIM
161,1.0,O=c1cccc2n1C[C@@H]1CN[C@@H](Br)C2C1,MCIAZDGRZFAFLS-MUWNOXIOSA-N,MCIAZDGRZFAFLS
162,1.0,CC(=O)NCCCOc1cccc(CN2CCCCC2)c1,FAXLXLJWHQJMPK-UHFFFAOYSA-N,FAXLXLJWHQJMPK
163,1.0,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,ZIGMMUKDYCABPW-UHFFFAOYSA-N,ZIGMMUKDYCABPW
164,1.0,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,WIKYUJGCLQQFNW-UHFFFAOYSA-N,WIKYUJGCLQQFNW
165,1.0,O=S(=O)(c1ccc2cc[nH]c2c1)N1CCC[C@H]1CCN1CCC(Oc2cccc(Cl)c2)CC1,IYJSJBDUGFRNGT-NRFANRHFSA-N,IYJSJBDUGFRNGT
166,1.0,CN(C)Cc1ccnc(-c2cccc(N[C@H]3N=CC=C3[N+](=O)[O-])c2)c1,JTVAVCUEZQNBKG-GOSISDBHSA-N,JTVAVCUEZQNBKG
167,0.0,CN(C)Cc1ccc(CSCCN[C@H]2N=CC=C2[N+](=O)[O-])o1,XLYBIDWGRCVKEW-CQSZACIVSA-N,XLYBIDWGRCVKEW
168,1.0,Cc1ncc([N+](=O)[O-])n1C[C@H](O)CCl,IPWKIXLWTCNBKN-ZCFIWIBFSA-N,IPWKIXLWTCNBKN
169,1.0,O=[N+]([O-])C1=CC=N[C@@H]1NCCSCc1ncccc1Br,OEURWEHMCXSZMU-GFCCVEGCSA-N,OEURWEHMCXSZMU
170,0.0,CC12CCC(=O)C=C1CC[C@H]1[C@@H]2CCC2(C)[C@H]1CCC2(C)O,GCKMFJBGXUYNAG-WUIVRCKBSA-N,GCKMFJBGXUYNAG
171,1.0,FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(CCC3OCCCO3)CC1)c1ccccc1S2,GXCXYCOOYDMQOK-UHFFFAOYSA-N,GXCXYCOOYDMQOK
172,1.0,O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1,NVDBBGBUTKLRSN-UHFFFAOYSA-N,NVDBBGBUTKLRSN
173,1.0,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,UQCNKQCJZOAFTQ-UHFFFAOYSA-N,UQCNKQCJZOAFTQ
174,1.0,CN1CCC[C@H](CN2c3ccccc3Sc3ccccc32)C1,CBHCDHNUZWWAPP-HNNXBMFYSA-N,CBHCDHNUZWWAPP
175,1.0,N=C(CCSCc1csc(N=C(N)N)n1)NS(N)(=O)=O,XUFQPHANEAPEMJ-UHFFFAOYSA-N,XUFQPHANEAPEMJ
176,1.0,CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,PWRPUAKXMQAFCJ-UHFFFAOYSA-N,PWRPUAKXMQAFCJ
177,0.0,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,RKWGIWYCVPQPMF-UHFFFAOYSA-N,RKWGIWYCVPQPMF
178,0.0,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)[C@H]3C[C@@H]12,RNPLSXLZRGPQCU-NPCOTIMISA-N,RNPLSXLZRGPQCU
179,0.0,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,JIVPVXMEBJLZRO-UHFFFAOYSA-N,JIVPVXMEBJLZRO
180,1.0,OCCC1CCN(CC/C=C2\c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1,CCUOZZURYIZOKX-FQJNFEMKSA-N,CCUOZZURYIZOKX
181,1.0,OCCN1CCN(CC/C=C2/c3ccccc3COc3ccc(Cl)cc32)CC1,RAAHIUIRJUOMAU-MPUCSWFWSA-N,RAAHIUIRJUOMAU
182,1.0,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,AXKPFOAXAHJUAG-UHFFFAOYSA-N,AXKPFOAXAHJUAG
183,1.0,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,MWQCHHACWWAQLJ-UHFFFAOYSA-N,MWQCHHACWWAQLJ
184,0.0,CC(CCC(=O)O)[C@@H]1CC[C@H]2C3C(=O)C[C@@H]4CC(=O)CCC4(C)[C@H]3CC(=O)C12C,OHXPGWPVLFPUSM-LPBNMFSGSA-N,OHXPGWPVLFPUSM
185,0.0,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,CURUTKGFNZGFSE-UHFFFAOYSA-N,CURUTKGFNZGFSE
186,1.0,COC(=O)C1[C@H]2C[C@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@H]1OC,SZLZWPPUNLXJEA-TXOBHSAOSA-N,SZLZWPPUNLXJEA
187,0.0,CC[N+](C)(C)Cc1ccccc1Br,AAQOQKQBGPPFNS-UHFFFAOYSA-N,AAQOQKQBGPPFNS
188,0.0,CC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(C(N)=O)C(C)C,UMPPNLOXQBBGTG-UHFFFAOYSA-N,UMPPNLOXQBBGTG
189,1.0,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,SEQDDYPDSLOBDC-UHFFFAOYSA-N,SEQDDYPDSLOBDC
190,1.0,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CCC(C)=C[C@H]21,CYQFCXCEBYINGO-IRXDYDNUSA-N,CYQFCXCEBYINGO
191,1.0,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,XCTYLCDETUVOIP-UHFFFAOYSA-N,XCTYLCDETUVOIP
192,1.0,CN1CCN(CC/C=C2\c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,GFBKORZTTCHDGY-UFWORHAWSA-N,GFBKORZTTCHDGY
193,1.0,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,GPMXUUPHFNMNDH-UHFFFAOYSA-N,GPMXUUPHFNMNDH
194,1.0,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,HWHLPVGTWGOCJO-UHFFFAOYSA-N,HWHLPVGTWGOCJO
195,1.0,CCCCNC(=O)OCC(C)(CCC)COC(N)=O,PRBORDFJHHAISJ-UHFFFAOYSA-N,PRBORDFJHHAISJ
196,1.0,O=c1ccn([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1,DRTQHJPVMGBUCF-UCVXFZOQSA-N,DRTQHJPVMGBUCF
197,0.0,O=C(O)c1cc(=O)c2cc(OC[C@H](O)COc3cccc4oc(C(=O)O)cc(=O)c34)ccc2o1,FSINDHDHRQZTPH-NSHDSACASA-N,FSINDHDHRQZTPH
198,0.0,CN1[C@H]2CC[C@H]1CC(OC(=O)C(O)c1ccccc1)C2,ZTVIKZXZYLEVOL-QNIGDANOSA-N,ZTVIKZXZYLEVOL
199,0.0,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,DMDGGSIALPNSEE-UHFFFAOYSA-N,DMDGGSIALPNSEE
200,0.0,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,OZWKMVRBQXNZKK-UHFFFAOYSA-N,OZWKMVRBQXNZKK
201,0.0,C=C1c2c(Cl)ccc(O)c2C(=O)C2C(=O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)[C@H]3[C@@H](O)[C@@H]12,YKYBWGJKLYMCFI-MQBFLMQXSA-N,YKYBWGJKLYMCFI
202,0.0,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,SBDNJUWAMKYJOX-UHFFFAOYSA-N,SBDNJUWAMKYJOX
203,1.0,CN(C)c1ccc(O)c2c1C[C@@H]1C[C@H]3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C1C2=O,ZZZRUAITSXLWBH-YKJCJWRFSA-N,ZZZRUAITSXLWBH
204,0.0,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,GKNPSSNBBWDAGH-UHFFFAOYSA-N,GKNPSSNBBWDAGH
205,0.0,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,GZHFODJQISUKAY-UHFFFAOYSA-N,GZHFODJQISUKAY
206,0.0,CN1[C@@H](CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,CESYKOGBSMNBPD-VIFPVBQESA-N,CESYKOGBSMNBPD
207,0.0,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,YVPYQUNUQOZFHG-UHFFFAOYSA-N,YVPYQUNUQOZFHG
208,0.0,CN[C@@H]1[C@H](O[C@@H]2[C@@H](O[C@@H]3[C@@H](O)[C@@H](O)[C@@H](N=C(N)N)[C@H](O)[C@@H]3N=C(N)N)OC(C)C2(O)C=O)O[C@@H](CO)[C@@H](O)[C@H]1O,UCSJYZPVAKXKNQ-OVVOFNGASA-N,UCSJYZPVAKXKNQ
209,0.0,CC12COC(=O)C[C@@H]1CC[C@H]1[C@@H]2CCC2(C)[C@H]1CCC2(C)O,QSLJIVKCVHQPLV-LWAPCKGRSA-N,QSLJIVKCVHQPLV
210,0.0,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,OFPXSFXSNFPTHF-UHFFFAOYSA-N,OFPXSFXSNFPTHF
211,0.0,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)n1,VQDBNKDJNJQRDG-NSHDSACASA-N,VQDBNKDJNJQRDG
212,0.0,CN1Cc2c(-c3noc(C(C)(CO)CO)n3)ncn2-c2cccc(Cl)c2C1=O,OBUWKSYNYYMZNZ-UHFFFAOYSA-N,OBUWKSYNYYMZNZ
213,0.0,CC12Cc3c[nH]nc3C[C@@H]1CC[C@H]1[C@@H]2CCC2(C)[C@H]1CCC2(C)O,LKAJKIOFIWVMDJ-CZZVWFNDSA-N,LKAJKIOFIWVMDJ
214,0.0,CC(C)N1CCN(c2ccc(OC[C@H]3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,BLSQLHNBWJLIBQ-ZZHFZYNASA-N,BLSQLHNBWJLIBQ
215,0.0,CC12CC[C@H]3[C@H](CC=C4CC(=O)C=CC43C)[C@@H]1CCC(=O)O2,HSRPJESMZTZQKG-YJPWVNCBSA-N,HSRPJESMZTZQKG
216,0.0,NS(=O)(=O)c1cc2c(cc1Cl)N[C@H](C(Cl)Cl)NS2(=O)=O,LMJSLTNSBFUCMU-QMMMGPOBSA-N,LMJSLTNSBFUCMU
217,0.0,COC(=O)C1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2CC[C@@H]1O,BLGXFZZNTVWLAY-NLLJAZBGSA-N,BLGXFZZNTVWLAY
218,1.0,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,FDQGNLOWMMVRQL-UHFFFAOYSA-N,FDQGNLOWMMVRQL
219,1.0,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1OC(C)=O,JSZILQVIPPROJI-MNNMKWMVSA-N,JSZILQVIPPROJI
220,1.0,CN(C)CCc1c[nH]c2ccc(O)cc12,VTTONGPRPXSUTJ-UHFFFAOYSA-N,VTTONGPRPXSUTJ
221,1.0,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,ZRIHAIZYIMGOAB-UHFFFAOYSA-N,ZRIHAIZYIMGOAB
222,0.0,CSc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@H](O)C2)cc1,RVMJEGUPDTVYDF-ROUUACIJSA-N,RVMJEGUPDTVYDF
223,0.0,COc1cccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@H](O)C2)c1,HVIIWHNRMPBXJH-ROUUACIJSA-N,HVIIWHNRMPBXJH
224,1.0,Nn1cnc2cc3ccccc3cc2c1=O,CZXUQBVMAUWSBX-UHFFFAOYSA-N,CZXUQBVMAUWSBX
225,1.0,CNC1=CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,AGCFSBXXHKGFAI-UHFFFAOYSA-N,AGCFSBXXHKGFAI
226,1.0,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,GDLIGKIOYRNHDA-UHFFFAOYSA-N,GDLIGKIOYRNHDA
227,1.0,C[C@@H]1[C@@H]2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,YQYVFVRQLZMJKJ-FWGPOVQZSA-N,YQYVFVRQLZMJKJ
228,1.0,FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(C3CC3)CC1)c1ccccc1S2,NPYDSZQCCSLZPP-UHFFFAOYSA-N,NPYDSZQCCSLZPP
229,1.0,CN1CCC23c4c5ccc(O)c4O[C@@H]2[C@@H](O)CC[C@@H]3C1C5,IJVCSMSMFSCRME-HVZDXSSYSA-N,IJVCSMSMFSCRME
230,1.0,C[C@@H](CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,MSYUMPGNGDNTIQ-FQEVSTJZSA-N,MSYUMPGNGDNTIQ
231,1.0,CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@H](CN2CCCC2)C1,YKLOEMVVJJXXQV-HNNXBMFYSA-N,YKLOEMVVJJXXQV
232,1.0,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,CDCHDCWJMGXXRH-UHFFFAOYSA-N,CDCHDCWJMGXXRH
233,0.0,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2[C@@H]1CN1CC[C@H](O)C1,IEANSZPCUCEGTM-GUYCJALGSA-N,IEANSZPCUCEGTM
234,0.0,CC[C@H](NC(=O)c1c(OCCNC(=O)Cc2ccccc2C(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,XLLBHYOQOOFVLH-LJAQVGFWSA-N,XLLBHYOQOOFVLH
235,1.0,Cc1oc(C(C)(C)N(C(C)(C)N)C(C)(C)N)c(C)c1C,GKZWVGMAKRXYCG-UHFFFAOYSA-N,GKZWVGMAKRXYCG
236,1.0,OCCN1CCCN(CCCN2c3ccccc3Sc3cc(C(F)(F)F)ccc32)CC1,VIZOZBWGETWNNS-UHFFFAOYSA-N,VIZOZBWGETWNNS
237,1.0,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,YLCXGBZIZBEVPZ-UHFFFAOYSA-N,YLCXGBZIZBEVPZ
238,1.0,COc1ccccc1OC[C@H](O)COC(N)=O,GNXFOGHNGIVQEH-QMMMGPOBSA-N,GNXFOGHNGIVQEH
239,0.0,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,JHOHXJYRVSLQCB-KNSYZJSOSA-N,JHOHXJYRVSLQCB
240,1.0,Cc1ccccc1[C@@H](OCCN(C)C)c1ccccc1,QVYRGXJJSLMXQH-SFHVURJKSA-N,QVYRGXJJSLMXQH
241,1.0,CCN(CC)C(=S)SSC(=S)N(CC)CC,AUZONCFQVSMFAP-UHFFFAOYSA-N,AUZONCFQVSMFAP
242,0.0,CC1(C)S[C@H]2C(NC(=O)CCCC(N)C(=O)O)C(=O)N2C1C(=O)O,MIFYHUACUWQUKT-AWLILYDESA-N,MIFYHUACUWQUKT
243,0.0,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(CC(O)(C(=O)CO)C[C@@H]1O)C3=O,WGLBHZOIQOEIRO-LPOBJOOYSA-N,WGLBHZOIQOEIRO
244,0.0,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(/N=C/N3CCCCCC3)[C@@H]2SC1(C)C,NPGNOVNWUSPMDP-SSLDUZBFSA-N,NPGNOVNWUSPMDP
245,0.0,CC1(C)S[C@H]2C(NC(=O)C(NC(=O)c3c[nH]c4cccnc4c3=O)c3ccccc3)C(=O)N2C1C(=O)O,XMQVYNAURODYCQ-ASUFKRBPSA-N,XMQVYNAURODYCQ
246,0.0,CCOC(=O)O[C@@H](C)OC(=O)C1N2C(=O)C(/N=C/N3CCCCCC3)[C@@H]2SC1(C)C,XHKFBADIZIDYBU-XEGCBGBHSA-N,XHKFBADIZIDYBU
247,0.0,NC[C@@H]1O[C@@H](O[C@@H]2[C@H](O)[C@@H](O[C@H]3O[C@@H](CO)[C@@H](O)[C@H](N)[C@@H]3O)[C@@H](N)C[C@@H]2N)[C@@H](N)[C@H](O)[C@@H]1O,SKKLOUVUUNMCJE-HMVUNWJBSA-N,SKKLOUVUUNMCJE
248,0.0,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,BNQDCRGUHNALGH-UHFFFAOYSA-N,BNQDCRGUHNALGH
249,0.0,NCC[C@H](O)CN[C@H]1C[C@H](N)[C@H](O[C@@H]2O[C@@H](CN)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@@H](CO)[C@@H](O)[C@H](N)[C@@H]1O,OCFOTEIMZBKQFS-XKAUGORWSA-N,OCFOTEIMZBKQFS
250,0.0,CC1(C)S[C@H]2C(NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2C1C(=O)O,NZDASSHFKWDBBU-ZHHSLPHTSA-N,NZDASSHFKWDBBU
251,0.0,CC1(C)S[C@H]2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O,JIRBAUWICKGBFE-ZNHUPSQZSA-N,JIRBAUWICKGBFE
252,0.0,CC(=O)C1(O)C=C2C(=O)c3c(c(O)c4c(O)cccc4c3O)C(=O)C2[C@@H](O[C@@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1,PAGRCTNTQIWISG-XCGWWEIPSA-N,PAGRCTNTQIWISG
253,0.0,NC(=O)OCC1C(=NC(=O)C(NOCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,IDGIWLYTKRMSEG-UHFFFAOYSA-N,IDGIWLYTKRMSEG
254,0.0,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CS[C@@H]12)c1ccccc1,QYIYFLOTGYLRGG-FDZGAKKTSA-N,QYIYFLOTGYLRGG
255,0.0,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3c[nH]nn3)CS[C@@H]12)c1ccc(O)cc1,UOCJDOLVGGIYIQ-FVKWTLKZSA-N,UOCJDOLVGGIYIQ
256,0.0,Cc1nnc(SCC2=C(C(=O)OCc3oc(=O)oc3C)N3C(=O)C(NC(=O)C(OC(=O)C(C)N)c4ccccc4)[C@@H]3SC2)s1,AMMYEZPDRKXESR-VIRCKXFVSA-N,AMMYEZPDRKXESR
257,0.0,CCCC(C(=O)N=C1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]12)c1csc(N)n1,CHISSPYZBATFJC-OMXDBJJSSA-N,CHISSPYZBATFJC
258,0.0,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)[C@@H]2SC1,RTXOFQZKPXMALH-MYIOLCAUSA-N,RTXOFQZKPXMALH
259,0.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@@H]12)c1csc(N)n1,KMIPKYQIOVAHOP-SNEWSARESA-N,KMIPKYQIOVAHOP
260,0.0,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)c(Cl)c3)[C@@H]2SC1,RULITNAIJFZYLO-NWHVRFAMSA-N,RULITNAIJFZYLO
261,0.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C)CS[C@@H]12)c1csc(N)n1,MQLRYUCJDNBWMV-MYIOLCAUSA-N,MQLRYUCJDNBWMV
262,0.0,Cc1cc(=O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@@H]23)c2ccc(O)cc2)c[nH]1,PWAUCHMQEXVFJR-KXXGJQBSSA-N,PWAUCHMQEXVFJR
263,0.0,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3cccc(NS(C)(=O)=O)c3)[C@@H]2SC1,OFKRKCHCYWQZLY-PPUFBPAQSA-N,OFKRKCHCYWQZLY
264,0.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CS[C@@H]12)c1csc(N)n1,XSPUSVIQHBDITA-SBNLOKMTSA-N,XSPUSVIQHBDITA
265,0.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(/C=C/Sc3n[nH]c(=O)c(=O)n3CC=O)CS[C@@H]12)c1csc(N)n1,WJXAHFZIHLTPFR-GUQWVABQSA-N,WJXAHFZIHLTPFR
266,0.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)C[S+](O)[C@@H]12)c1csc(N)n1,UWJGQWFZHWIOBK-OVMRSLIDSA-O,UWJGQWFZHWIOBK
267,0.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O[C@@H](C)OC(C)=O)=C(COC(N)=O)CS[C@@H]12)c1ccco1,KEJCWVGMRLCZQQ-QPCDGJKBSA-N,KEJCWVGMRLCZQQ
268,0.0,COCCCC(=O)O[C@H](C)OC(=O)C1=C(COC(N)=O)CS[C@H]2C(=NC(=O)C(NOC)c3ccco3)C(=O)N12,ABHBHNIQSITBGS-MTNUKARUSA-N,ABHBHNIQSITBGS
269,0.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3cnns3)CS[C@@H]12)c1csc(N)n1,CXHKZHZLDMQGFF-SBNLOKMTSA-N,CXHKZHZLDMQGFF
270,0.0,CCC[C@H]1CC(C(=O)N[C@@H]([C@@H]2O[C@@H](SC)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](C)Cl)N(C)C1,KDLRVYVGXIQJDK-AUKYVDPXSA-N,KDLRVYVGXIQJDK
271,0.0,CCC[C@H]1CC(C(=O)N[C@@H]([C@@H]2O[C@@H](SC)[C@@H](OP(=O)(O)O)[C@@H](O)[C@@H]2O)[C@H](C)Cl)N(C)C1,UFUVLHLTWXBHGZ-AUKYVDPXSA-N,UFUVLHLTWXBHGZ
272,0.0,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@H](O)[C@H]3C[C@@H]12,JNACHIAXOMFYLS-OTQUDLNQSA-N,JNACHIAXOMFYLS
273,0.0,NC[C@@H]1CC[C@H](N)[C@H](O[C@@H]2[C@H](O)[C@@H](O[C@H]3O[C@@H](CO)[C@@H](O)[C@H](N)[C@@H]3O)[C@@H](N)C[C@@H]2N)O1,JJCQSGDBDPYCEO-PDLZKHAESA-N,JJCQSGDBDPYCEO
274,0.0,CN[C@@H]1[C@H](O[C@@H]2[C@@H](O[C@@H]3[C@@H](O)[C@@H](O)[C@@H](N=C(N)N)[C@H](O)[C@@H]3N=C(N)N)O[C@@H](C)C2(O)CO)O[C@@H](CO)[C@@H](O)[C@H]1O,ASXBYYWOLISCLQ-FPOBBQEZSA-N,ASXBYYWOLISCLQ
275,0.0,CNC[C@@H](O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,OCUJLLGVOUDECM-CYBMUJFWSA-N,OCUJLLGVOUDECM
276,0.0,CC(C)(Oc1ccc(Cl)cc1)C(=O)NC(C(=O)NC1C(=O)N2C(C(=O)O)C(C)(C)S[C@@H]12)c1ccccc1,BSIJLJGDLNRGBY-MUJSTJFPSA-N,BSIJLJGDLNRGBY
277,0.0,C[C@H](O)C1C(=O)N2C(C(=O)O)=C([C@@H]3CCCO3)S[C@@H]12,HGGAKXAHAYOLDJ-BFTMQZQASA-N,HGGAKXAHAYOLDJ
278,0.0,CC1(C)S[C@H]2C(NC(=O)C(/N=C/c3ccco3)c3ccc(O)cc3)C(=O)N2C1C(=O)O,BWENFVHXWNVVGN-DNXBYFALSA-N,BWENFVHXWNVVGN
279,0.0,CC(=O)OC1CC2(C)[C@H](C[C@H](O)[C@H]3C4(C)CC[C@H](O)[C@@H](C)[C@@H]4CCC32C)/C1=C(\CCC=C(C)C)C(=O)O,IECPWNUMDGFDKC-VLWFJXRASA-N,IECPWNUMDGFDKC
280,0.0,CON=C(C(=O)NC1C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)C1C)c1csc(N)n1,QPWVHJDIDXILDG-UHFFFAOYSA-N,QPWVHJDIDXILDG
281,0.0,CN(C)C1C(=O)C(C(=O)NCN2CCN(C(N)=NC(=N)N)CC2)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)[C@H]3C[C@@H]12,ZVGXCCYQWNRJPL-AVFKHBDOSA-N,ZVGXCCYQWNRJPL
282,0.0,CC1(C)S[C@H]2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O,DXVUYOAEDJXBPY-NPQGJGQUSA-N,DXVUYOAEDJXBPY
283,0.0,C[C@H](O)C1C(=O)N2C(C(=O)O)=C(SCCN=CN)C[C@@H]12,ZSKVGTPCRGIANV-ASLNEKEESA-N,ZSKVGTPCRGIANV
284,0.0,CN[C@H]1[C@H](O)[C@H](O[C@@H]2[C@@H](O)[C@@H](O[C@@H]3O[C@@H](CN)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](N)C[C@@H]2NC(=O)C(O)CN)OCC1(C)O,UDIIBEDMEYAVNG-XRBQLHBJSA-N,UDIIBEDMEYAVNG
285,0.0,CC(C)(Oc1ccccc1)C(=O)NC1C(=O)N2C(C(=O)O)C(C)(C)S[C@@H]12,CHEBXWARWMFQKF-YIZWMMSDSA-N,CHEBXWARWMFQKF
286,0.0,CCC[C@H]1CC(C(=O)N[C@@H]([C@H](C)O)[C@@H]2O[C@@H](SC)[C@@H](O)[C@@H](O)C2O)N(C)C1,OJMMVQQUTAEWLP-JQYBAHICSA-N,OJMMVQQUTAEWLP
287,0.0,CC1(C)S[C@H]2C(/N=C/N3CCCCCC3)C(=O)N2C1C(=O)O,BWWVAEOLVKTZFQ-DQWQEPHYSA-N,BWWVAEOLVKTZFQ
