,SMILES_raw,Phenotype,Permeability,status_pampa,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
330,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)OC4=CC5=C(CCC5)C=C4)C(=O)O)C,Low,1.0,0,CC1(C)S[C@@H]2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O,JIRBAUWICKGBFE-WLGUPRKESA-N,JIRBAUWICKGBFE
331,C1=CN(C(=N1)[N+](=O)[O-])CO[C@@H](CO)[C@@H](CO)O,Low,1.0,0,O=[N+]([O-])c1nccn1CO[C@@H](CO)[C@H](O)CO,FIITXXIVUIXYMI-RQJHMYQMSA-N,FIITXXIVUIXYMI
332,CC/C=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)OCOC(=O)C(C)(C)C.Cl,Low,1.0,0,CCCC(C(=O)N=C1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1,QUHCHUHSFDMLAB-VMHBGOFLSA-N,QUHCHUHSFDMLAB
333,CC#CCC(C)[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C3=CC=CC(=C3O2)CCCC(=O)[O-])O)O.[Na+],Low,1.0,0,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)O)c3O[C@H]2C[C@H]1O,CTPOHARTNNSRSR-APJZLKAGSA-N,CTPOHARTNNSRSR
334,CC[N+]1(CCC(=C(C2=CC=CC=C2)C3=CC=CC=C3)C1C)CC.[Br-],Low,1.0,0,CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C,ZYEPZINLLPPBMI-UHFFFAOYSA-N,ZYEPZINLLPPBMI
335,CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N,Low,1.0,0,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,KKGQTZUTZRNORY-UHFFFAOYSA-N,KKGQTZUTZRNORY
336,COC(=O)C[C@@H](C(=O)OC)N1C=NC2=C(C1=N)C(=CN2CC3=CC=C(C=C3)Br)C4=CC=CC=C4,Low,1.0,0,COC(=O)CC(C(=O)OC)n1cnc2c(c(-c3ccccc3)cn2Cc2ccc(Br)cc2)c1=N,LBHGEDPMCVCDIK-UHFFFAOYSA-N,LBHGEDPMCVCDIK
337,C1=CC=C(C=C1)C[C@@H](CO)N2C=NC3=C(C2=N)C(=C(N3CC4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6,Low,1.0,0,N=c1c2c(-c3ccccc3)c(-c3ccccc3)n(Cc3ccccc3)c2ncn1[C@H](CO)Cc1ccccc1,KHVUAYKUOMINDG-LJAQVGFWSA-N,KHVUAYKUOMINDG
338,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O.CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O.O.O.O.O.O.OS(=O)(=O)O,Low,1.0,0,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,BQJCRHHNABKAKU-KBQPJGBKSA-N,BQJCRHHNABKAKU
339,CCOC(CCCN1C=NC2=C(C1=N)C(=C(N2CCC3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5)OCC,Low,1.0,0,CCOC(CCCn1cnc2c(c(-c3ccccc3)c(-c3ccccc3)n2CCc2ccccc2)c1=N)OCC,XESPAGUKZNOOPH-UHFFFAOYSA-N,XESPAGUKZNOOPH
340,C1=CC=C(C=C1)CCN2C(=C(C3=C2N=CN(C3=N)[C@@H](CC4=CC=CC=C4)CO)C5=CC=CC=C5)C6=CC=CC=C6,Low,1.0,0,N=c1c2c(-c3ccccc3)c(-c3ccccc3)n(CCc3ccccc3)c2ncn1[C@H](CO)Cc1ccccc1,NIQJVCSPJYJAJX-PMERELPUSA-N,NIQJVCSPJYJAJX
341,CC1=C(N2[C@@H]([C@@H](C2=O)N)SC1)C(=O)O,Low,1.0,0,CC1=C(C(=O)O)N2C(=O)C(N)C2SC1,NVIAYEIXYQCDAN-UHFFFAOYSA-N,NVIAYEIXYQCDAN
342,C1C2=CC=CC=C2C(=O)C3=C(O1)C=CC(=C3)CC(=O)O,Low,1.0,0,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,QFGMXJOBTNZHEL-UHFFFAOYSA-N,QFGMXJOBTNZHEL
343,CCOC(=O)C1=CC(=O)C2=C(O1)C=CC=C2OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)OCC)OC(=O)[C@H](CCCCN)N,Low,1.0,0,CCOC(=O)c1cc(=O)c2c(OCC(COc3cccc4oc(C(=O)OCC)cc(=O)c34)OC(=O)C(N)CCCCN)cccc2o1,NGJJDHCBOKNREV-UHFFFAOYSA-N,NGJJDHCBOKNREV
344,CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)C=CC(=O)NO,Low,1.0,0,Cc1[nH]c2ccccc2c1CCNCc1ccc(C=CC(=O)NO)cc1,FPOHNWQLNRZRFC-UHFFFAOYSA-N,FPOHNWQLNRZRFC
345,CCCCCCCCCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C,Low,1.0,0,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@]12C,BIGVGNXBSPFFKD-OFPAOALHSA-N,BIGVGNXBSPFFKD
346,C1=CC(=CC=C1[C@@H]2[C@H](C(=O)N2C3=CC=C(C=C3)F)CC[C@@H](C4=CC=C(C=C4)F)O)O,Low,1.0,0,O=C1C(CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,OLNTVTPDXPETLC-ATTQYFOMSA-N,OLNTVTPDXPETLC
347,CN1C(=NN=N1)SCC2=C(N3C([C@H](C3=O)NC(=O)C(C4=CC=CC=C4)O)SC2)C(=O)[O-],Low,1.0,0,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,OLVCFLKTBJRLHI-UHFFFAOYSA-N,OLVCFLKTBJRLHI
348,CC(C(=O)N1C(CN(C1=O)C)C(=O)O)NC(CCC2=CC=CC=C2)C(=O)O,Low,1.0,0,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1C(=O)N(C)CC1C(=O)O,VFAVNRVDTAPBNR-UHFFFAOYSA-N,VFAVNRVDTAPBNR
349,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)[C@@H](C4=CC=CC=C4)OC=O)SC2)C(=O)[O-],Low,1.0,0,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(OC=O)c3ccccc3)[C@H]2SC1,RRJHESVQVSRQEX-MKTAYPAQSA-N,RRJHESVQVSRQEX
350,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,Low,1.0,0,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,XUZMWHLSFXCVMG-UHFFFAOYSA-N,XUZMWHLSFXCVMG
351,CON=C(C1=CSC(=N1)N)C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)CN4C=CC(=N)N4CCO)C(=O)O,Low,1.0,0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cn3ccc(=N)n3CCO)CS[C@H]12)c1csc(N)n1,ZINFAXPQMLDEEJ-LRHAYUFXSA-N,ZINFAXPQMLDEEJ
352,C1COCCC1CNC(=O)C2=CN=C(N=C2C(F)(F)F)NC3=C(C=C(C=C3)Cl)Cl,Low,1.0,0,O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)cc2Cl)nc1C(F)(F)F,TWQYWUXBZHPIIV-UHFFFAOYSA-N,TWQYWUXBZHPIIV
353,CC(C)N(C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C,Low,1.0,0,CC(C)N(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)C1CC(CCc2nc3cc(C(C)(C)C)ccc3[nH]2)C1,LXFOLMYKSYSZQS-XKHGBIBOSA-N,LXFOLMYKSYSZQS
354,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)C[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC4=C(N=CN=C43)N)O)O,Low,1.0,0,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O,WXRGFPHDRFQODR-ICLZECGLSA-N,WXRGFPHDRFQODR
355,C1CC(CCC1CCN2CCC3=C(C2)C=CC(=C3)C#N)NC(=O)C4=CC=NC5=CC=CC=C45,Low,1.0,0,N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)c3ccnc4ccccc34)CC1)C2,OLWRVVHPJFLNPW-UHFFFAOYSA-N,OLWRVVHPJFLNPW
356,C1CN[C@@H]1COC2=CN=CC(=C2)C#CCCCCO,Low,1.0,0,OCCCCC#Cc1cncc(OC[C@@H]2CCN2)c1,WONBUILDJNKYCB-AWEZNQCLSA-N,WONBUILDJNKYCB
357,CCO[C@H]1[C@H](CC(=O)O1)NC(=O)[C@@H]2CCCN3N2C(=O)[C@H](CCC3=O)NC(=O)C4=NC=CC5=CC=CC=C54,Low,1.0,0,CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)C1CCCN2C(=O)CCC(NC(=O)c3nccc4ccccc34)C(=O)N12,CXAGHAZMQSCAKJ-KJALVQQDSA-N,CXAGHAZMQSCAKJ
358,C[C@@H]1C[C@H]([C@]2([C@@H](O1)O[C@@H]3CC4CC[C@@H]5C([C@]4(C[C@H]3O2)C=O)CC[C@]6([C@@]5(CC[C@@H]6C7=CC(=O)OC7)O)C)O)O,Low,1.0,0,C[C@@H]1C[C@@H](O)[C@]2(O)O[C@@H]3C[C@@]4(C=O)C(CC[C@@H]5C4CC[C@]4(C)[C@@H](C6=CC(=O)OC6)CC[C@]54O)C[C@H]3O[C@@H]2O1,OWPWFVVPBYFKBG-YJUZHQNUSA-N,OWPWFVVPBYFKBG
359,COC1=CC(=CC2=C1OC(C2CO)C3=CC(=C(C=C3)O)OC)CCCO,Low,1.0,0,COc1cc(C2Oc3c(OC)cc(CCCO)cc3C2CO)ccc1O,SBLZVJIHPWRSQQ-UHFFFAOYSA-N,SBLZVJIHPWRSQQ
360,CC(C)(C)C1=CC2=C(C=C1)[C@@H](CC2)NC(=O)NC3=CC=CC4=C3C=NN4,Low,1.0,0,CC(C)(C)c1ccc2c(c1)CC[C@H]2NC(=O)Nc1cccc2[nH]ncc12,TYOYXJNGINZFET-GOSISDBHSA-N,TYOYXJNGINZFET
361,C1=C(C=C(C=C1C(=O)NCCO)C(=O)NCCO)C(=O)NCCO,Low,1.0,0,O=C(NCCO)c1cc(C(=O)NCCO)cc(C(=O)NCCO)c1,RGWJKANXFYJKHN-UHFFFAOYSA-N,RGWJKANXFYJKHN
362,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C(C3=CSC=C3)C(=O)O)C(=O)[O-])C,Low,1.0,0,CC1(C)S[C@@H]2C(NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O,OHKOGUYZJXTSFX-ROBJAFKPSA-N,OHKOGUYZJXTSFX
363,C1OC2=C(O1)C=C(C=C2)/C=C\3/C(=O)NC(=N3)NC4=CC=CC=C4,Low,1.0,0,O=C1N=C(Nc2ccccc2)N=C1Cc1ccc2c(c1)OCO2,ZDINVWCJHPMIKS-UHFFFAOYSA-N,ZDINVWCJHPMIKS
364,CC(=O)N1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=NC=C4N3C=C(N=C4)C5=CC(=CC=C5)F,Low,1.0,0,CC(=O)N1CCN(C(=O)c2ccc(-c3ncc4cnc(-c5cccc(F)c5)cn34)cc2)CC1,FTFNRSVBVUFLAE-UHFFFAOYSA-N,FTFNRSVBVUFLAE
365,C1=CC=C(C=C1)C2=CN3C(=CN=C3C4=CC=C(C=C4)C(=O)O)C=N2,Low,1.0,0,O=C(O)c1ccc(-c2ncc3cnc(-c4ccccc4)cn23)cc1,UQVJPNWAMVJQFK-UHFFFAOYSA-N,UQVJPNWAMVJQFK
366,C1=CC(=CC(=C1)F)C2=CN3C(=CN=C3C4=CC=C(C=C4)C(=O)NCCC5=CN=CN5)C=N2,Low,1.0,0,O=C(NCCc1c[nH]cn1)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1,QUBOHTQCPXQKTE-UHFFFAOYSA-N,QUBOHTQCPXQKTE
367,C1C[C@@H](C[C@H]1NC2=NC=CC(=N2)C3=CC=NC=C3)NC(=O)CNC(=O)N,Low,1.0,0,NC(=O)NCC(=O)N[C@H]1CC[C@H](Nc2nccc(-c3ccncc3)n2)C1,LBIFWJBFUWPZLT-STQMWFEESA-N,LBIFWJBFUWPZLT
368,CC(C)CN(CC(=O)N(CCCN1CCCC1=O)CC(=O)N)C(=O)CNCCC2=CC=CC=C2F,Low,1.0,0,CC(C)CN(CC(=O)N(CCCN1CCCC1=O)CC(N)=O)C(=O)CNCCc1ccccc1F,ODCKWAPNRBCXHV-UHFFFAOYSA-N,ODCKWAPNRBCXHV
369,CC#CC(=O)N1CCC[C@H]1C2=NC(=C3N2C=CN=C3N)C4=CC=C(C=C4)C(=O)NC5=CC=CC=N5,Low,1.0,0,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,WDENQIQQYWYTPO-IBGZPJMESA-N,WDENQIQQYWYTPO
370,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O)O)O,Low,1.0,0,O=C(O)C1O[C@@H](Oc2cc3oc(-c4ccc(O)cc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,DJSISFGPUUYILV-FBYGNRARSA-N,DJSISFGPUUYILV
371,C1=CC(=CC=C1CNC2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)O,Low,1.0,0,OC[C@H]1O[C@@H](n2cnc3c(NCc4ccc(O)cc4)ncnc32)[C@H](O)[C@@H]1O,UGVIXKXYLBAZND-LSCFUAHRSA-N,UGVIXKXYLBAZND
372,C1CN(CCC1(F)F)C(=O)C2=CC=C(C=C2)C3=CC(=C4C(=C3)C=C(O4)CNC(=O)/C=C/C5=CN=C(C=C5)N)C6=CC=C(C=C6)F,Low,1.0,0,Nc1ccc(C=CC(=O)NCc2cc3cc(-c4ccc(C(=O)N5CCC(F)(F)CC5)cc4)cc(-c4ccc(F)cc4)c3o2)cn1,MRFOPLWJZULAQD-UHFFFAOYSA-N,MRFOPLWJZULAQD
373,C1=NC(=C2C(=N1)N(C=N2)CCNCCCCCO)N,Low,1.0,0,Nc1ncnc2c1ncn2CCNCCCCCO,CVPTTZZCRDVGSU-UHFFFAOYSA-N,CVPTTZZCRDVGSU
374,C1CC[C@H]2[C@@H](C1)C[C@H](N2C(=O)[C@@H]3C[C@H]3C4=CC=CC=C4)C(=O)N5CCSC5,Low,1.0,0,O=C(C1C[C@@H]2CCCC[C@@H]2N1C(=O)C1C[C@H]1c1ccccc1)N1CCSC1,NXSXRIHXEQSYEZ-WKKAHXHTSA-N,NXSXRIHXEQSYEZ
375,CC1=NC(=CC=C1)NC(=O)C2=C(C=C(C=C2)C(F)(F)F)C(=O)O,Low,1.0,0,Cc1cccc(NC(=O)c2ccc(C(F)(F)F)cc2C(=O)O)n1,JWCUSQCZMQIBMR-UHFFFAOYSA-N,JWCUSQCZMQIBMR
376,C1CNC2=C(C(=O)C2=O)N(C1)CCP(=O)(O)O,Low,1.0,0,O=c1c2c(c1=O)N(CCP(=O)(O)O)CCCN2,BDABGOLMYNHHTR-UHFFFAOYSA-N,BDABGOLMYNHHTR
377,CCC1=C(C2=CC3=C(C(=C(N3)C=C4[C@H]([C@@H](C(=N4)C(=C5C(=C(C(=N5)C=C1N2)C)C(=O)O)CC(=O)N[C@@H](CC(=O)O)C(=O)O)CCC(=O)O)C)C)C=C)C,Low,1.0,0,C=Cc1c(C)c2[nH]c1=Cc1[nH]c(c(=CC)c1C)=Cc1[nH]c(c(C(=O)O)c1C)C(CC(=O)NC(CC(=O)O)C(=O)O)=C1N=C(C=2)[C@@H](C)C1CCC(=O)O,OGBIMVRFEGANAI-KLJXIMFWSA-N,OGBIMVRFEGANAI
378,CCN1CCN(C(=O)C1=O)C(=O)N[C@H]([C@H](C)O)C(=O)N[C@]2([C@@H]3N(C2=O)C(=C(CS3)CSC4=NN=NN4C)C(=O)O)OC,Low,1.0,0,CCN1CCN(C(=O)NC(C(=O)N[C@]2(OC)C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@@H]32)[C@H](C)O)C(=O)C1=O,SMSRCGPDNDCXFR-PLSIIPPCSA-N,SMSRCGPDNDCXFR
379,COCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@]2([C@H]3CC4=C5[C@]2([C@H]1OC5=C(C=C4)O)CCN3CC=C)O,Low,1.0,0,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,XNKCCCKFOQNXKV-ZRSCBOBOSA-N,XNKCCCKFOQNXKV
380,C1C[C@H](N2[C@H](C1)SCC[C@@H](C2=O)NC(=O)[C@H](CC3=CC=CC=C3)S)C(=O)O,Low,1.0,0,O=C(NC1CCS[C@H]2CCCC(C(=O)O)N2C1=O)C(S)Cc1ccccc1,LVRLSYPNFFBYCZ-AUSYRVNMSA-N,LVRLSYPNFFBYCZ
381,C[N+]1=CC=CC(=C1)OC(=O)N(C)CCCCCCN(C)C(=O)OC2=C[N+](=CC=C2)C,Low,1.0,0,CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1,AHZBEVXBKNYXPU-UHFFFAOYSA-N,AHZBEVXBKNYXPU
382,CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCCCCC(=O)NO,Low,1.0,0,Cn1c(CCCCCCC(=O)NO)nc2cc(N(CCCl)CCCl)ccc21,GISXTRIGVCKQBX-UHFFFAOYSA-N,GISXTRIGVCKQBX
383,C1C(CN1C(=O)CBr)([N+](=O)[O-])[N+](=O)[O-],Low,1.0,0,O=C(CBr)N1CC([N+](=O)[O-])([N+](=O)[O-])C1,JODKFOVZURLVTG-UHFFFAOYSA-N,JODKFOVZURLVTG
384,C1CC(=C(N2[C@H]1[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)Cl,Low,1.0,0,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,JAPHQRWPEGVNBT-VOMCLLRMSA-N,JAPHQRWPEGVNBT
385,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC#N)SC1)C(=O)O,Low,1.0,0,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC#N)[C@H]2SC1,RRYMAQUWDLIUPV-FFFFSGIJSA-N,RRYMAQUWDLIUPV
386,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)SC1)C(=O)O,Low,1.0,0,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)[C@H]2SC1,FUBBGQLTSCSAON-QWQCLYJRSA-N,FUBBGQLTSCSAON
387,COCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OC)/C3=CSC(=N3)N)SC1)C(=O)O,Low,1.0,0,COCC1=C(C(=O)O)N2C(=O)C(=NC(=O)C(NOC)c3csc(N)n3)[C@H]2SC1,FABCMJIZWLKMHL-AZMWARKLSA-N,FABCMJIZWLKMHL
