,SMILES_raw,status_bbb,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
91,CNC1C(O)C(O)C(CO)OC1OC2C(OC(C)C2(O)CO)OC3C(O)C(O)C(NC(N)=N)C(O)C3NC(N)=N,0,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O,ASXBYYWOLISCLQ-UHFFFAOYSA-N,ASXBYYWOLISCLQ
92,NCC1OC(OC2C(N)CC(N)C(O)C2OC3OC(CO)C(OC4OC(CN)C(O)C(O)C4N)C3O)C(N)C(O)C1O,0,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,PGBHMTALBVVCIT-UHFFFAOYSA-N,PGBHMTALBVVCIT
93,CNC1C(O)C(OCC1(C)O)OC2C(N)CC(N)C(OC3OC(CN)CCC3N)C2O,0,CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)CCC3N)C2O)OCC1(C)O,VEGXETMJINRLTH-UHFFFAOYSA-N,VEGXETMJINRLTH
94,CNC1C(O)C(OCC1(C)O)OC2C(O)C(OC3OC(CN)C(O)C(O)C3O)C(N)CC2NC(=O)C(O)CN,0,CNC1C(O)C(OC2C(NC(=O)C(O)CN)CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)OCC1(C)O,UDIIBEDMEYAVNG-UHFFFAOYSA-N,UDIIBEDMEYAVNG
95,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,0,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,SKKLOUVUUNMCJE-UHFFFAOYSA-N,SKKLOUVUUNMCJE
96,CC1C2CC(OC(C)=O)C=CC(=CCC(O)C=CC(=CC(NC(=O)C(C)=O)C(C)(C(=O)O2)C1=O)C)C,0,CC(=O)OC1C=CC(C)=CCC(O)C=CC(C)=CC(NC(=O)C(C)=O)C2(C)C(=O)OC(C1)C(C)C2=O,LSNBAGMWJRMBEO-UHFFFAOYSA-N,LSNBAGMWJRMBEO
97,CCCCCC1CNC(C1)C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O,0,CCCCCC1CNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1,UFFIWDQGZCWMIU-UHFFFAOYSA-N,UFFIWDQGZCWMIU
98,CCNC1CC(N)C(OC2OC(=CCC2N)CN)C(O)C1OC3OCC(C)(O)C(NC)C3O,0,CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O,CIDUJQMULVCIBT-UHFFFAOYSA-N,CIDUJQMULVCIBT
99,NCC1OC(OC2C(N)CC(NC(CO)CO)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,0,NCC1OC(OC2C(N)CC(NC(CO)CO)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,ZEFUFVWPRPISAD-UHFFFAOYSA-N,ZEFUFVWPRPISAD
100,CNC1C(O)C(OCC1(C)O)OC2C(N)CC(N)C(OC3OC(=CCC3N)CN)C2O,0,CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O,URWAJWIAIPFPJE-UHFFFAOYSA-N,URWAJWIAIPFPJE
101,CNC1C(O)C(O)C(CO)OC1OC2C(OC(C)C2(O)C=O)OC3C(O)C(O)C(NC(N)=N)C(O)C3NC(N)=N,0,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,UCSJYZPVAKXKNQ-UHFFFAOYSA-N,UCSJYZPVAKXKNQ
102,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,0,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,NLVFBUXFDBBNBW-UHFFFAOYSA-N,NLVFBUXFDBBNBW
103,CCCCC1CC(=O)C2(O)OC3C(NC)C(O)C(NC)C(O)C3OC2O1,0,CCCCC1CC(=O)C2(O)OC3C(NC)C(O)C(NC)C(O)C3OC2O1,KHAUBYTYGDOYRU-UHFFFAOYSA-N,KHAUBYTYGDOYRU
104,NC=1SC=C(N1)C(=CCC(O)=O)C(=O)NC2C3SCC=C(N3C2=O)C(O)=O,0,Nc1nc(C(CCC(=O)O)C(=O)N=C2C(=O)N3C(C(=O)O)=CCSC23)cs1,LLLXKOHOTQDYHM-UHFFFAOYSA-N,LLLXKOHOTQDYHM
105,CC1(C)SC2C(NC(=O)CCCC(N)C(O)=O)C(=O)N2C1C(O)=O,0,CC1(C)SC2C(NC(=O)CCCC(N)C(=O)O)C(=O)N2C1C(=O)O,MIFYHUACUWQUKT-UHFFFAOYSA-N,MIFYHUACUWQUKT
106,CC1(C)SC2C(NC(=O)CSCC=C)C(=O)N2C1C(O)=O,0,C=CCSCC(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,QULKGELYPOJSLP-UHFFFAOYSA-N,QULKGELYPOJSLP
107,CC1(C)SC2C(NC(=O)C34CC5CC(CC(N)(C5)C3)C4)C(=O)N2C1C(O)=O,0,CC1(C)SC2C(NC(=O)C34CC5CC(CC(N)(C5)C3)C4)C(=O)N2C1C(=O)O,AZGNYRUNQKZSJQ-UHFFFAOYSA-N,AZGNYRUNQKZSJQ
108,CC1(C)SC2C(NC(=O)C(N)C3=CC=C(C=C3)O)C(=O)N2C1C(O)=O,0,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,LSQZJLSUYDQPKJ-UHFFFAOYSA-N,LSQZJLSUYDQPKJ
109,CC1(C)SC2C(NC(=O)C(N)C3=CC=CC=C3)C(=O)N2C1C(O)=O,0,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,AVKUERGKIZMTKX-UHFFFAOYSA-N,AVKUERGKIZMTKX
110,CC1(C)SC2C(NC(=O)C(NC(=O)C3=CN=C4C=CC=NC4=C3O)C5=CC=CC=C5)C(=O)N2C1C(O)=O,0,CC1(C)SC2C(NC(=O)C(NC(=O)c3c[nH]c4cccnc4c3=O)c3ccccc3)C(=O)N2C1C(=O)O,XMQVYNAURODYCQ-UHFFFAOYSA-N,XMQVYNAURODYCQ
111,CNC(=O)CC(N)C(=O)NC(C(=O)NC1C2SC(C)(C)C(N2C1=O)C(O)=O)C3=CC=C(C=C3)O,0,CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,BHELIUBJHYAEDK-UHFFFAOYSA-N,BHELIUBJHYAEDK
112,CC1(C)SC2C(NC(=O)C(N=[N+]=[N-])C3=CC=CC=C3)C(=O)N2C1C(O)=O,0,CC1(C)SC2C(NC(=O)C(N=[N+]=[N-])c3ccccc3)C(=O)N2C1C(=O)O,ODFHGIPNGIAMDK-UHFFFAOYSA-N,ODFHGIPNGIAMDK
113,CC1C(NC(=O)C(=NOC(C)(C)C(O)=O)C2=CSC(=N2)N)C(=O)N1S(O)(=O)=O,0,CC1C(=NC(=O)C(NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,FLMIOANAVARRAD-UHFFFAOYSA-N,FLMIOANAVARRAD
114,CCOC(=O)OC(C)OC(=O)C1N2C(SC1(C)C)C(N=CN3CCCCCC3)C2=O,0,CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(N=CN3CCCCCC3)C2SC1(C)C,XHKFBADIZIDYBU-UHFFFAOYSA-N,XHKFBADIZIDYBU
115,CC1(C)SC2C(NC(=O)CC3=CC=CC=C3)C(=O)N2C1C(O)=O,0,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,JGSARLDLIJGVTE-UHFFFAOYSA-N,JGSARLDLIJGVTE
116,CC=CC1=C(N2C(SC1)C(NC(=O)C(N)C3=CC=C(C=C3)O)C2=O)C(O)=O,0,CC=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,WDLWHQDACQUCJR-UHFFFAOYSA-N,WDLWHQDACQUCJR
117,CC1(C)SC2C(NC(=O)C(C(=O)OC3=CC=CC=C3)C4=CC=CC=C4)C(=O)N2C1C(O)=O,0,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2C1C(=O)O,NZDASSHFKWDBBU-UHFFFAOYSA-N,NZDASSHFKWDBBU
118,CC1(C)SC2C(NC(=O)C(C(=O)OC3=CC=C4C(=C3)CCC4)C5=CC=CC=C5)C(=O)N2C1C(O)=O,0,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O,JIRBAUWICKGBFE-UHFFFAOYSA-N,JIRBAUWICKGBFE
119,NC(=O)OCC1C(NC(=O)C(=NOCC(O)=O)C2=CSC(=N2)N)C(=O)N1S(O)(=O)=O,0,NC(=O)OCC1C(=NC(=O)C(NOCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,IDGIWLYTKRMSEG-UHFFFAOYSA-N,IDGIWLYTKRMSEG
120,CC(=O)OCC1=C(N2C(SC1)C(NC(=O)CC#N)C2=O)C(O)=O,0,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC#N)C2SC1,RRYMAQUWDLIUPV-UHFFFAOYSA-N,RRYMAQUWDLIUPV
121,NC(C(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)Cl)C3=CC=CC=C3,0,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1,QYIYFLOTGYLRGG-UHFFFAOYSA-N,QYIYFLOTGYLRGG
122,CC1=C(N2C(SC1)C(NC(=O)C(N)C3=CC=C(C=C3)O)C2=O)C(O)=O,0,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,BOEGTKLJZSQCCD-UHFFFAOYSA-N,BOEGTKLJZSQCCD
123,CC1=C(N2C(SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O,0,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,ZAIPMKNFIOOWCQ-UHFFFAOYSA-N,ZAIPMKNFIOOWCQ
124,CC(=O)OCC1=C(N2C(SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O,0,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,FUBBGQLTSCSAON-UHFFFAOYSA-N,FUBBGQLTSCSAON
125,NC(=O)C1=CC=[N+](C=C1)CC2=C(N3C(SC2)C(NC(=O)CC=4SC=CC4)C3=O)C([O-])=O,0,NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)Cc4cccs4)C3SC2)cc1,FMZXNVLFJHCSAF-UHFFFAOYSA-O,FMZXNVLFJHCSAF
126,CC(=O)OCC1=C(N2C(SC1)C(NC(=O)CC3=CC=CC=C3)C2=O)C(O)=O,0,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1,GOFCPYKUMJBHBH-UHFFFAOYSA-N,GOFCPYKUMJBHBH
127,[O-]C(=O)C1=C(CSC2C(NC(=O)CC=3SC=CC3)C(=O)N21)C[N+]4=CC=CC=C4,0,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12,CZTQZXZIADLWOZ-UHFFFAOYSA-O,CZTQZXZIADLWOZ
128,CC(=O)OCC1=C(N2C(SC1)C(NC(=O)CC=3SC=CC3)C2=O)C(O)=O,0,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,XIURVHNZVLADCM-UHFFFAOYSA-N,XIURVHNZVLADCM
129,CC1=NN=C(SCC=2CSC3C(NC(=O)C(N)C=4C=CC(O)=CC4)C(=O)N3C2C(=O)O)S1,0,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)C(N)c4ccc(O)cc4)C3SC2)s1,SBUCDZYLTRYMFG-UHFFFAOYSA-N,SBUCDZYLTRYMFG
130,CC(=O)OCC1=C(N2C(SC1)C(NC(=O)CSC3=CC=NC=C3)C2=O)C(O)=O,0,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,UQLLWWBDSUHNEB-UHFFFAOYSA-N,UQLLWWBDSUHNEB
131,NC(C(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)CSC3=CNN=N3)C4=CC=C(C=C4)O,0,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3c[nH]nn3)CSC12)c1ccc(O)cc1,UOCJDOLVGGIYIQ-UHFFFAOYSA-N,UOCJDOLVGGIYIQ
132,CN1N=NN=C1SCC2=C(N3C(SC2)C(NC(=O)CSC(F)(F)F)C3=O)C(O)=O,0,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSC(F)(F)F)C2SC1,HGXLJRWXCXSEJO-UHFFFAOYSA-N,HGXLJRWXCXSEJO
133,CC=1SC(=NN1)SCC2=C(N3C(SC2)C(NC(=O)CN4C=C(Cl)C(=O)C(=C4)Cl)C3=O)C(O)=O,0,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)C3SC2)s1,VTLCNEGVSVJLDN-UHFFFAOYSA-N,VTLCNEGVSVJLDN
134,CC=1SC(=NN1)SCC2=C(N3C(SC2)C(NC(=O)CN4C=NN=N4)C3=O)C(O)=O,0,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1,MLYYVTUWGNIJIB-UHFFFAOYSA-N,MLYYVTUWGNIJIB
135,CC(N)C(=O)OC(C(=O)NC1C2SCC(=C(N2C1=O)C(=O)OCC3=C(C)OC(=O)O3)CSC=4SC(=NN4)C)C5=CC=CC=C5,0,Cc1nnc(SCC2=C(C(=O)OCc3oc(=O)oc3C)N3C(=O)C(NC(=O)C(OC(=O)C(C)N)c4ccccc4)C3SC2)s1,AMMYEZPDRKXESR-UHFFFAOYSA-N,AMMYEZPDRKXESR
136,S1C2N(C(=O)C2NC(=O)C(=NOC)C=3N=C(SC3)N)C(=C(C1)C=CC=4SC=NC4C)C(OCOC(=O)C(C)(C)C)=O,0,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1,AFZFFLVORLEPPO-UHFFFAOYSA-N,AFZFFLVORLEPPO
137,CC1=C(N2C(SC1)C(NC(=O)C(N)C3=CC=C(C(=C3)Cl)O)C2=O)C(O)=O,0,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)c(Cl)c3)C2SC1,RULITNAIJFZYLO-UHFFFAOYSA-N,RULITNAIJFZYLO
138,NC=1SC(=CN1)C(=NOC2CCNC2=O)C(=O)NC3C4SCC(=C(N4C3=O)C([O-])=O)C[N+]5=CC=CC=C5,0,Nc1ncc(C(=NOC2CCNC2=O)C(=O)NC2C(=O)N3C(C(=O)O)=C(C[n+]4ccccc4)CSC23)s1,CUCFRCCRYQDMNM-UHFFFAOYSA-O,CUCFRCCRYQDMNM
139,CON=C(C(=O)NC1C2SCC(=C(N2C1=O)C([O-])=O)C[N+]3(C)CCCC3)C4=CSC(=N4)N,0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CSC12)c1csc(N)n1,HVFLCNVBZFFHBT-UHFFFAOYSA-O,HVFLCNVBZFFHBT
140,CON=C(C(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)C)C3=CSC(=N3)N,0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C)CSC12)c1csc(N)n1,MQLRYUCJDNBWMV-UHFFFAOYSA-N,MQLRYUCJDNBWMV
141,OC(=O)C1=C(CSC2C(NC(=O)CC=3SC=CC3)C(=O)N21)CSC4=NNC=N4,0,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)=C(CSc3nc[nH]n3)CSC12,UQWYUAURRDNBKR-UHFFFAOYSA-N,UQWYUAURRDNBKR
142,CN1N=NN=C1SCC2=C(N3C(SC2)C(NC(=O)CSC=CC#N)C3=O)C(O)=O,0,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSC=CC#N)C2SC1,JXHWKLWIYBATLL-UHFFFAOYSA-N,JXHWKLWIYBATLL
143,NC=1SC=C(N1)C(=NOCC(O)=O)C(=O)NC2C3SCC(=C(N3C2=O)C(O)=O)C=C,0,C=CC1=C(C(=O)O)N2C(=O)C(=NC(=O)C(NOCC(=O)O)c3csc(N)n3)C2SC1,FACRSCOHUPSUMI-UHFFFAOYSA-N,FACRSCOHUPSUMI
144,CON=C(C(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)CSC3=NN=NN3C)C4=CSC(=N4)N,0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12)c1csc(N)n1,HJJDBAOLQAWBMH-UHFFFAOYSA-N,HJJDBAOLQAWBMH
145,COC1(NC(=O)CSCC#N)C2SCC(=C(N2C1=O)C(O)=O)CSC3=NN=NN3C,0,COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,SNBUBQHDYVFSQF-UHFFFAOYSA-N,SNBUBQHDYVFSQF
146,COC1(NC(=O)CSCC([NH3+])C([O-])=O)C2SCC(=C(N2C1=O)C(O)=O)CSC3=NN=NN3C,0,COC1(NC(=O)CSCC(N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,JSDXOWVAHXDYCU-UHFFFAOYSA-N,JSDXOWVAHXDYCU
147,CON=C(C(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)CSC=3SC(=C(N3)C)CC(O)=O)C4=CSC(=N4)N,0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CSC12)c1csc(N)n1,XDZKBRJLTGRPSS-UHFFFAOYSA-N,XDZKBRJLTGRPSS
148,OC(C(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)CSC3=NN=NN3CS(O)(=O)=O)C4=CC=CC=C4,0,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N12,DYAIAHUQIPBDIP-UHFFFAOYSA-N,DYAIAHUQIPBDIP
149,NCC1=CC=CC=C1CC(=O)NC2C3SCC(=C(N3C2=O)C(O)=O)CSC4=NN=NN4CC(O)=O,0,NCc1ccccc1CC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CSC12,SLAYUXIURFNXPG-UHFFFAOYSA-N,SLAYUXIURFNXPG
150,COC1(NC(=O)C2SC(S2)=C(C(N)=O)C(O)=O)C3SCC(=C(N3C1=O)C(O)=O)CSC4=NN=NN4C,0,COC1(NC(O)=c2sc(=C(C(N)=O)C(=O)O)s2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,SMRZELGKBINBNK-UHFFFAOYSA-N,SMRZELGKBINBNK
151,CN(C)CCN1N=NN=C1SCC2=C(N3C(SC2)C(NC(=O)CC4=CSC(=N4)N)C3=O)C(O)=O,0,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3csc(N)n3)C2SC1,QYQDKDWGWDOFFU-UHFFFAOYSA-N,QYQDKDWGWDOFFU
152,CC(=O)OCC1=C(N2C(SC1)C(NC(=O)C3=C(ON=C3C4=CC=CC=C4Cl)C)C2=O)C(O)=O,0,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)c3c(-c4ccccc4Cl)noc3C)C2SC1,OCLRGULJISNUQS-UHFFFAOYSA-N,OCLRGULJISNUQS
153,OC(=O)C=1NC=NC1C(=O)NC(C(=O)NC2C3SCC(=C(N3C2=O)C([O-])=O)C[N+]4=CC=C(C=C4)CCS(O)(=O)=O)C5=CC=CC=C5,0,O=C(O)C1=C(C[n+]2ccc(CCS(=O)(=O)O)cc2)CSC2C(NC(=O)C(NC(=O)c3[nH]cnc3C(=O)O)c3ccccc3)C(=O)N12,LNZMRLHZGOBKAN-UHFFFAOYSA-O,LNZMRLHZGOBKAN
154,CN1N=NN=C1SCC2=C(N3C(SC2)C(NC(=O)C(NC(=O)C4=CN=C(C=C4O)C)C5=CC=C(C=C5)O)C3=O)C(O)=O,0,Cc1cc(=O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)c[nH]1,PWAUCHMQEXVFJR-UHFFFAOYSA-N,PWAUCHMQEXVFJR
155,CON=C(C(=O)NC1C2SCC(=C(N2C1=O)C([O-])=O)C[N+]3=CC=CC4=C3CCC4)C5=CSC(=N5)N,0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3cccc4c3CCC4)CSC12)c1csc(N)n1,DKOQGJHPHLTOJR-UHFFFAOYSA-O,DKOQGJHPHLTOJR
156,COCC1=C(N2C(SC1)C(NC(=O)C(=NOC)C3=CSC(=N3)N)C2=O)C(O)=O,0,COCC1=C(C(=O)O)N2C(=O)C(=NC(=O)C(NOC)c3csc(N)n3)C2SC1,FABCMJIZWLKMHL-UHFFFAOYSA-N,FABCMJIZWLKMHL
157,CON=C(C(=O)NC1C2SCC(=C(N2C1=O)C([O-])=O)C[N+]3=CC=CC4=C3CCCC4)C5=CSC(=N5)N,0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3cccc4c3CCCC4)CSC12)c1csc(N)n1,YWKJNRNSJKEFMK-UHFFFAOYSA-O,YWKJNRNSJKEFMK
158,CC1=C(N2C(SC1)C(NC(=O)C(N)C3=CCC=CC3)C2=O)C(O)=O,0,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,RDLPVSKMFDYCOR-UHFFFAOYSA-N,RDLPVSKMFDYCOR
159,CC1=C(N2C(SC1)C(NC(=O)CC3=CC=C(C=C3)C4=NCCCN4)C2=O)C(O)=O,0,CC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3ccc(C4=NCCCN4)cc3)C2SC1,QFTZCQVZVRVDTD-UHFFFAOYSA-N,QFTZCQVZVRVDTD
160,S1C2N(C(=O)C2NC(=O)C(N)C=3CC=CCC3)C(=C(OC)C1)C(O)=O,0,COC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,RDMOROXKXONCAL-UHFFFAOYSA-N,RDMOROXKXONCAL
161,NC(=O)C1=CC=[N+](C=C1)CC2=C(N3C(SC2)C(NC(=O)C(C4=CC=CC=C4)S(O)(=O)=O)C3=O)C([O-])=O,0,NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)O)C3SC2)cc1,SYLKGLMBLAAGSC-UHFFFAOYSA-O,SYLKGLMBLAAGSC
162,CC1=C(N2C(SC1)C(NC(=O)C(N)C3=CC=CC(=C3)NS(C)(=O)=O)C2=O)C(O)=O,0,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3cccc(NS(C)(=O)=O)c3)C2SC1,OFKRKCHCYWQZLY-UHFFFAOYSA-N,OFKRKCHCYWQZLY
163,CON=C(C(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)CN3N=NC(=N3)C)C4=CSC(=N4)N,0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CSC12)c1csc(N)n1,XSPUSVIQHBDITA-UHFFFAOYSA-N,XSPUSVIQHBDITA
164,OC(=O)C1=C(CSC2C(NC(=O)CN3C=NN=N3)C(=O)N21)CSC=4SC=NN4,0,O=C(Cn1cnnn1)NC1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CSC12,DZMVCVMFETWNIU-UHFFFAOYSA-N,DZMVCVMFETWNIU
165,CON=C(C(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)CSC(=O)C=3OC=CC3)C4=CSC(=N4)N,0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CSC12)c1csc(N)n1,ZBHXIWJRIFEVQY-UHFFFAOYSA-N,ZBHXIWJRIFEVQY
166,CON=C(C(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)C=CSC3=NNC(=O)C(=O)N3CC=O)C4=CSC(=N4)N,0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C=CSc3n[nH]c(=O)c(=O)n3CC=O)CSC12)c1csc(N)n1,WJXAHFZIHLTPFR-UHFFFAOYSA-N,WJXAHFZIHLTPFR
167,CON=C(C(=O)NC1C2N(C1=O)C(=C(COC(C)=O)CS2=O)C(O)=O)C3=CSC(=N3)N,0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)C[S+](O)C12)c1csc(N)n1,UWJGQWFZHWIOBK-UHFFFAOYSA-O,UWJGQWFZHWIOBK
168,CON=C(C(=O)NC1C2SCC=C(N2C1=O)C(O)=O)C3=CSC(=N3)N,0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1,NNULBSISHYWZJU-UHFFFAOYSA-N,NNULBSISHYWZJU
169,CON=C(C(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)COC(C)=O)C=3OC=CC3,0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1ccco1,YBHZVPYSEUQIII-UHFFFAOYSA-N,YBHZVPYSEUQIII
170,S1C2N(C(=O)C2NC(=O)C(=NOC)C=3OC=CC3)C(=C(C1)COC(=O)N)C(OC(OC(=O)CCCOC)C)=O,0,COCCCC(=O)OC(C)OC(=O)C1=C(COC(N)=O)CSC2C(=NC(=O)C(NOC)c3ccco3)C(=O)N12,ABHBHNIQSITBGS-UHFFFAOYSA-N,ABHBHNIQSITBGS
171,CON=C(C(=O)NC1C2SCC(=C(N2C1=O)C(=O)OC(C)OC(C)=O)COC(N)=O)C=3OC=CC3,0,CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CSC12)c1ccco1,KEJCWVGMRLCZQQ-UHFFFAOYSA-N,KEJCWVGMRLCZQQ
172,CON=C(C(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)CSC=3SN=NC3)C4=CSC(=N4)N,0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3cnns3)CSC12)c1csc(N)n1,CXHKZHZLDMQGFF-UHFFFAOYSA-N,CXHKZHZLDMQGFF
173,CC(=O)OCC1=C(N2C(SC1)C(NC(=O)CCCC(N)C(O)=O)C2=O)C(O)=O,0,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CCCC(N)C(=O)O)C2SC1,HOKIDJSKDBPKTQ-UHFFFAOYSA-N,HOKIDJSKDBPKTQ
174,CCCC1CC(N(C)C1)C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O,0,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,KDLRVYVGXIQJDK-UHFFFAOYSA-N,KDLRVYVGXIQJDK
